timestamp,session_id,intent,empty_retrieval,top_entities_json,latency_ms,status,error_reason
2026-03-03T15:27:14Z,5f5c43c0-b5d3-4fb7-aa4d-97547b060848,brochure_request,true,"[""Vero""]",2048,ok,None
2026-03-03T15:27:14Z,5f5c43c0-b5d3-4fb7-aa4d-97547b060848,discovery,false,"[""Vero""]",1244,ok,None
2026-03-03T15:27:14Z,5f5c43c0-b5d3-4fb7-aa4d-97547b060848,discovery,false,"[""Vero""]",979,ok,None
2026-03-03T15:27:14Z,5f5c43c0-b5d3-4fb7-aa4d-97547b060848,sales,false,"[""Vero""]",567,ok,None
2026-03-02T14:46:45Z,8b2e03ae-b807-405c-aa49-372fd8ea39d8,sales,false,"[""Waterside""]",126,ok,None
2026-03-02T14:46:45Z,8b2e03ae-b807-405c-aa49-372fd8ea39d8,discovery,false,"[""Waterside""]",603,ok,None
2026-02-21T02:20:33Z,77e0d2ff-c6ba-4234-980e-dc57d5c73df4,brochure_request,false,"[""Neo""]",1504,ok,None
2026-02-09T12:05:27Z,f4e44acb-f812-4b86-8d84-d8ca2a99aa38,sales,false,"[""Neo Lakes""]",1568,ok,None
2026-02-09T12:05:27Z,f4e44acb-f812-4b86-8d84-d8ca2a99aa38,discovery,false,"[""Neo Lakes""]",247,ok,None
2026-02-09T12:05:27Z,f4e44acb-f812-4b86-8d84-d8ca2a99aa38,discovery,false,"[""Neo Lakes""]",799,ok,None
2026-02-25T22:50:45Z,508c804c-81d8-4bc8-9336-10734874f423,brochure_request,false,"[""Vero""]",222,ok,None
2026-02-25T22:50:45Z,508c804c-81d8-4bc8-9336-10734874f423,sales,false,"[""Vero""]",751,ok,None
2026-02-25T01:26:46Z,c905fcbc-b0bb-43cd-b3eb-7e767dbf2a60,discovery,false,"[""Promenade New Cairo"", ""Neo""]",979,ok,None
2026-02-25T01:26:46Z,c905fcbc-b0bb-43cd-b3eb-7e767dbf2a60,discovery,false,"[""Promenade New Cairo"", ""Neo""]",1253,ok,None
2026-02-25T01:26:46Z,c905fcbc-b0bb-43cd-b3eb-7e767dbf2a60,sales,false,"[""Promenade New Cairo"", ""Neo""]",601,ok,None
2026-03-02T00:07:00Z,c58da7da-17f9-456f-a606-82c124b1865e,sales,false,"[""Horizon""]",553,ok,None
2026-03-02T22:00:57Z,8165084c-af39-4741-9793-108f2bca7a31,discovery,false,"[""Vero""]",2038,ok,None
2026-03-02T22:00:57Z,8165084c-af39-4741-9793-108f2bca7a31,discovery,false,"[""Vero""]",2026,ok,None
2026-02-28T15:29:37Z,32a90aad-3322-4c6b-a731-18a842176412,sales,false,"[""Waterside""]",558,ok,None
2026-02-28T15:29:37Z,32a90aad-3322-4c6b-a731-18a842176412,discovery,false,"[""Waterside""]",1357,ok,None
2026-02-25T21:07:20Z,92c2fe30-362e-4aa1-82a3-c3ec21d78d03,discovery,true,"[""Horizon"", ""VYON"", ""Edge""]",1943,ok,None
2026-02-25T21:07:20Z,92c2fe30-362e-4aa1-82a3-c3ec21d78d03,discovery,false,"[""Horizon"", ""VYON"", ""Edge""]",405,ok,None
2026-02-25T21:07:20Z,92c2fe30-362e-4aa1-82a3-c3ec21d78d03,sales,false,"[""Horizon"", ""VYON"", ""Edge""]",1672,ok,None
2026-02-25T21:07:20Z,92c2fe30-362e-4aa1-82a3-c3ec21d78d03,discovery,false,"[""Horizon"", ""VYON"", ""Edge""]",371,ok,None
2026-03-02T04:58:26Z,6600197e-7934-49d0-92d8-e77320eb51fb,other,false,"[""Ojo""]",1775,ok,None
2026-03-02T04:58:26Z,6600197e-7934-49d0-92d8-e77320eb51fb,brochure_request,false,"[""Ojo""]",375,ok,None
2026-03-02T04:58:26Z,6600197e-7934-49d0-92d8-e77320eb51fb,discovery,false,"[""Ojo""]",337,ok,None
2026-02-26T19:51:34Z,76df1cb3-1ace-4850-aed3-200dcae0cf20,discovery,false,"[""Neo Lakes"", ""Neo Gardens""]",709,ok,None
2026-02-26T19:51:34Z,76df1cb3-1ace-4850-aed3-200dcae0cf20,sales,false,"[""Neo Lakes"", ""Neo Gardens""]",1908,ok,None
2026-02-13T17:51:06Z,b75533a0-2c02-4bb6-a43c-3f7d7d1789a9,discovery,false,"[""Neo Gardens""]",1623,ok,None
2026-02-13T17:51:06Z,b75533a0-2c02-4bb6-a43c-3f7d7d1789a9,discovery,true,"[""Neo Gardens""]",2099,ok,None
2026-02-13T17:51:06Z,b75533a0-2c02-4bb6-a43c-3f7d7d1789a9,sales,false,"[""Neo Gardens""]",2092,ok,None
2026-02-14T15:51:47Z,da15e418-9204-4c5e-b542-7a9985bf0cc4,sales,false,"[""Vero""]",1565,ok,None
2026-02-14T15:51:47Z,da15e418-9204-4c5e-b542-7a9985bf0cc4,other,false,"[""Vero""]",1304,ok,None
2026-02-14T15:51:47Z,da15e418-9204-4c5e-b542-7a9985bf0cc4,discovery,false,"[""Vero""]",1365,ok,None
2026-02-14T15:51:47Z,da15e418-9204-4c5e-b542-7a9985bf0cc4,sales,false,"[""Vero""]",371,ok,None
2026-02-21T19:54:48Z,380aac69-d64f-4e4b-bd6e-ecd0dba4574d,sales,false,"[""Ojo""]",838,ok,None
2026-02-21T19:54:48Z,380aac69-d64f-4e4b-bd6e-ecd0dba4574d,discovery,false,"[""Ojo""]",2106,ok,None
2026-03-03T23:36:57Z,46d291ce-c94d-440b-a057-4d75e3eb4a7c,sales,false,"[""Edge"", ""Breeze""]",1077,ok,None
2026-03-03T23:36:57Z,46d291ce-c94d-440b-a057-4d75e3eb4a7c,discovery,false,"[""Edge"", ""Breeze""]",2063,ok,None
2026-03-03T23:36:57Z,46d291ce-c94d-440b-a057-4d75e3eb4a7c,discovery,false,"[""Edge"", ""Breeze""]",1900,ok,None
2026-02-24T19:12:52Z,37e073e0-f776-4ef5-85f8-bdc3cdeb61d0,sales,false,"[""Floating Islands"", ""Waterside""]",398,ok,None
2026-02-24T19:12:52Z,37e073e0-f776-4ef5-85f8-bdc3cdeb61d0,discovery,true,"[""Floating Islands"", ""Waterside""]",545,ok,None
2026-02-24T19:12:52Z,37e073e0-f776-4ef5-85f8-bdc3cdeb61d0,sales,false,"[""Floating Islands"", ""Waterside""]",1280,ok,None
2026-03-03T23:42:57Z,c6c3fa01-9efa-41e9-b083-75eb02d73ff7,discovery,false,"[""Neo"", ""Murano""]",430,ok,None
2026-03-03T23:42:57Z,c6c3fa01-9efa-41e9-b083-75eb02d73ff7,sales,false,"[""Neo"", ""Murano""]",1252,ok,None
2026-02-18T23:28:46Z,2a70336b-8eac-4356-8a18-e9d0277f9834,discovery,false,"[""Waterside""]",1928,ok,None
2026-02-18T23:28:46Z,2a70336b-8eac-4356-8a18-e9d0277f9834,sales,false,"[""Waterside""]",418,ok,None
2026-02-18T23:28:46Z,2a70336b-8eac-4356-8a18-e9d0277f9834,discovery,false,"[""Waterside""]",1946,ok,None
2026-02-18T23:28:46Z,2a70336b-8eac-4356-8a18-e9d0277f9834,discovery,false,"[""Waterside""]",123,ok,None
2026-02-05T22:02:14Z,0011bca2-6205-4601-96a8-85cb4c21bd48,discovery,false,"[""Horizon""]",346,ok,None
2026-02-05T22:02:14Z,0011bca2-6205-4601-96a8-85cb4c21bd48,sales,false,"[""Horizon""]",491,ok,None
2026-02-05T22:02:14Z,0011bca2-6205-4601-96a8-85cb4c21bd48,discovery,false,"[""Horizon""]",1512,ok,None
2026-02-25T03:05:23Z,d16bb788-435a-4881-89d1-9f0898bacfae,sales,true,"[""Promenade New Cairo""]",1380,ok,None
2026-02-25T03:05:23Z,d16bb788-435a-4881-89d1-9f0898bacfae,sales,false,"[""Promenade New Cairo""]",1960,ok,None
2026-02-16T00:24:45Z,7bf157ad-8c2c-4ef1-8695-0365adb0ab2b,sales,false,"[""Ojo""]",307,ok,None
2026-03-01T23:49:16Z,99377f28-db6c-4736-809e-08249825f17c,discovery,false,"[""Vero""]",682,ok,None
2026-03-01T23:49:16Z,99377f28-db6c-4736-809e-08249825f17c,discovery,false,"[""Vero""]",993,ok,None
2026-03-01T23:49:16Z,99377f28-db6c-4736-809e-08249825f17c,sales,false,"[""Vero""]",1494,ok,None
2026-03-01T23:49:16Z,99377f28-db6c-4736-809e-08249825f17c,discovery,false,"[""Vero""]",1820,ok,None
2026-02-26T17:30:36Z,900aa683-ba0a-4516-8812-b0f2b6544201,sales,false,"[""Ojo""]",1229,ok,None
2026-02-26T17:30:36Z,900aa683-ba0a-4516-8812-b0f2b6544201,sales,false,"[""Ojo""]",834,ok,None
2026-02-26T17:30:36Z,900aa683-ba0a-4516-8812-b0f2b6544201,sales,true,"[""Ojo""]",857,ok,None
2026-02-26T17:30:36Z,900aa683-ba0a-4516-8812-b0f2b6544201,sales,false,"[""Ojo""]",480,ok,None
2026-02-20T00:11:20Z,515aca38-6d31-415d-a401-9ba75b9f3e5b,discovery,false,"[""Edge"", ""Promenade New Cairo""]",1489,ok,None
2026-02-20T00:11:20Z,515aca38-6d31-415d-a401-9ba75b9f3e5b,sales,false,"[""Edge"", ""Promenade New Cairo""]",1976,ok,None
2026-02-20T00:11:20Z,515aca38-6d31-415d-a401-9ba75b9f3e5b,discovery,false,"[""Edge"", ""Promenade New Cairo""]",840,ok,None
2026-03-03T23:41:38Z,26665ac6-8fae-4bd5-a84d-18543fc164d5,sales,true,"[""Neo Gardens""]",1905,ok,None
2026-03-03T23:41:38Z,26665ac6-8fae-4bd5-a84d-18543fc164d5,discovery,false,"[""Neo Gardens""]",1983,ok,None
2026-03-03T23:41:38Z,26665ac6-8fae-4bd5-a84d-18543fc164d5,discovery,false,"[""Neo Gardens""]",1994,ok,None
2026-03-03T23:41:38Z,26665ac6-8fae-4bd5-a84d-18543fc164d5,sales,false,"[""Neo Gardens""]",1224,ok,None
2026-03-01T15:43:18Z,a8762772-8c04-47e6-ba36-c163b444b48b,brochure_request,false,"[""Promenade New Cairo""]",2059,ok,None
2026-03-01T15:43:18Z,a8762772-8c04-47e6-ba36-c163b444b48b,brochure_request,false,"[""Promenade New Cairo""]",1873,ok,None
2026-03-01T15:43:18Z,a8762772-8c04-47e6-ba36-c163b444b48b,sales,false,"[""Promenade New Cairo""]",1460,ok,None
2026-03-01T15:43:18Z,a8762772-8c04-47e6-ba36-c163b444b48b,discovery,false,"[""Promenade New Cairo""]",730,ok,None
2026-02-02T00:44:05Z,fe248880-637d-4ae5-99af-089c5aeb49b5,discovery,false,"[""Floating Islands""]",185,ok,None
2026-02-02T00:44:05Z,fe248880-637d-4ae5-99af-089c5aeb49b5,sales,false,"[""Floating Islands""]",2001,ok,None
2026-02-02T00:44:05Z,fe248880-637d-4ae5-99af-089c5aeb49b5,brochure_request,false,"[""Floating Islands""]",219,ok,None
2026-02-09T02:34:45Z,54dd5c64-4761-4bc8-b693-c7d10c6a8d67,sales,true,"[""Vero""]",1495,ok,None
2026-02-09T02:34:45Z,54dd5c64-4761-4bc8-b693-c7d10c6a8d67,sales,true,"[""Vero""]",1610,ok,None
2026-02-14T17:07:33Z,0bc9f736-6cf5-44e4-825c-755bc31f7476,discovery,false,"[""ClubTown""]",2182,ok,None
2026-02-14T17:07:33Z,0bc9f736-6cf5-44e4-825c-755bc31f7476,sales,false,"[""ClubTown""]",379,ok,None
2026-02-24T15:53:28Z,4c1b75a1-2a15-48fc-b443-455923101c06,discovery,false,"[""Living Community""]",726,ok,None
2026-03-01T00:28:09Z,db9d208f-4689-4387-b5dd-988471c39383,sales,false,"[""ClubTown""]",1375,ok,None
2026-03-01T00:28:09Z,db9d208f-4689-4387-b5dd-988471c39383,discovery,false,"[""ClubTown""]",2103,ok,None
2026-03-01T00:28:09Z,db9d208f-4689-4387-b5dd-988471c39383,discovery,false,"[""ClubTown""]",313,ok,None
2026-03-01T00:28:09Z,db9d208f-4689-4387-b5dd-988471c39383,discovery,false,"[""ClubTown""]",801,ok,None
2026-02-22T03:35:24Z,ac377588-2433-49e4-b35f-73d240daba55,other,false,"[""Vero""]",1956,ok,None
2026-02-22T03:35:24Z,ac377588-2433-49e4-b35f-73d240daba55,sales,false,"[""Vero""]",1355,ok,None
2026-02-22T03:35:24Z,ac377588-2433-49e4-b35f-73d240daba55,discovery,true,"[""Vero""]",2165,ok,None
2026-02-17T10:45:48Z,c8ae9f40-e0b2-4f9d-a5fd-e4d771de926d,brochure_request,false,"[""Horizon""]",598,ok,None
2026-02-17T10:45:48Z,c8ae9f40-e0b2-4f9d-a5fd-e4d771de926d,discovery,false,"[""Horizon""]",1022,ok,None
2026-02-17T10:45:48Z,c8ae9f40-e0b2-4f9d-a5fd-e4d771de926d,discovery,true,"[""Horizon""]",345,ok,None
2026-02-17T10:45:48Z,c8ae9f40-e0b2-4f9d-a5fd-e4d771de926d,sales,false,"[""Horizon""]",1029,ok,None
2026-02-19T23:11:41Z,ecfd6d3b-8ff8-4500-a57f-b302090789c3,discovery,false,"[""VYON""]",1381,ok,None
2026-02-19T23:11:41Z,ecfd6d3b-8ff8-4500-a57f-b302090789c3,other,false,"[""VYON""]",478,ok,None
2026-02-19T23:11:41Z,ecfd6d3b-8ff8-4500-a57f-b302090789c3,discovery,false,"[""VYON""]",1822,ok,None
2026-02-19T17:59:38Z,eca487f6-62cb-4a52-bf07-f80bb6fc08b1,sales,false,"[""Breeze"", ""Edge""]",680,ok,None
2026-02-19T17:59:38Z,eca487f6-62cb-4a52-bf07-f80bb6fc08b1,discovery,false,"[""Breeze"", ""Edge""]",1305,ok,None
2026-02-19T17:59:38Z,eca487f6-62cb-4a52-bf07-f80bb6fc08b1,sales,true,"[""Breeze"", ""Edge""]",1356,ok,None
2026-02-19T17:59:38Z,eca487f6-62cb-4a52-bf07-f80bb6fc08b1,brochure_request,false,"[""Breeze"", ""Edge""]",2018,ok,None
2026-03-03T20:05:42Z,8540c926-2958-4885-b642-716b23ef2690,sales,false,"[""Waterside""]",1176,ok,None
2026-03-03T20:05:42Z,8540c926-2958-4885-b642-716b23ef2690,sales,false,"[""Waterside""]",609,ok,None
2026-03-03T20:05:42Z,8540c926-2958-4885-b642-716b23ef2690,discovery,false,"[""Waterside""]",191,ok,None
2026-02-21T22:26:06Z,287a2634-a308-4dd1-b530-4b711fef4e20,sales,false,"[""Vero""]",1353,ok,None
2026-02-21T22:26:06Z,287a2634-a308-4dd1-b530-4b711fef4e20,discovery,false,"[""Vero""]",1604,ok,None
2026-02-27T05:38:02Z,7c7257a4-c2bf-4527-a8fc-55ca914220ac,brochure_request,false,"[""Promenade New Cairo""]",657,ok,None
2026-02-27T05:38:02Z,7c7257a4-c2bf-4527-a8fc-55ca914220ac,brochure_request,false,"[""Promenade New Cairo""]",1396,ok,None
2026-02-27T05:38:02Z,7c7257a4-c2bf-4527-a8fc-55ca914220ac,sales,false,"[""Promenade New Cairo""]",1930,ok,None
2026-02-27T05:38:02Z,7c7257a4-c2bf-4527-a8fc-55ca914220ac,brochure_request,false,"[""Promenade New Cairo""]",1521,ok,None
2026-02-27T23:32:27Z,bbe48ace-469b-4273-b765-5053802f45bd,sales,false,"[""Vero""]",362,ok,None
2026-02-27T20:04:35Z,bc7a3ab6-19d6-42e6-be6f-3a9ebb47c2de,sales,true,"[""Promenade New Cairo"", ""Vero""]",177,ok,None
2026-02-27T20:04:35Z,bc7a3ab6-19d6-42e6-be6f-3a9ebb47c2de,sales,false,"[""Promenade New Cairo"", ""Vero""]",1274,ok,None
2026-03-04T10:47:22Z,bc390e73-a889-4ca0-819f-9c3905ae210a,discovery,false,"[""Vero""]",1599,ok,None
2026-03-04T10:47:22Z,bc390e73-a889-4ca0-819f-9c3905ae210a,sales,false,"[""Vero""]",286,ok,None
2026-03-04T10:47:22Z,bc390e73-a889-4ca0-819f-9c3905ae210a,discovery,false,"[""Vero""]",1696,ok,None
2026-03-04T10:47:22Z,bc390e73-a889-4ca0-819f-9c3905ae210a,discovery,false,"[""Vero""]",1397,ok,None
2026-02-16T18:27:41Z,42998d04-10b8-45bd-ab90-c833eb275e88,sales,false,"[""Ojo"", ""Waterside""]",811,ok,None
2026-02-28T14:52:10Z,9acfec86-08f2-4c32-a1fc-ea468bda22b0,sales,false,"[""Neo Lakes""]",671,ok,None
2026-02-28T14:52:10Z,9acfec86-08f2-4c32-a1fc-ea468bda22b0,discovery,false,"[""Neo Lakes""]",399,ok,None
2026-02-28T14:52:10Z,9acfec86-08f2-4c32-a1fc-ea468bda22b0,sales,true,"[""Neo Lakes""]",853,ok,None
